request_data,label
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://malicious.com?name=<script>alert('Attack')</script>,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
http://example.com/?redirect=http://evil.com,1
https://fakebank.com/login?user=admin&pass=<script>steal</script>,1
